2013-12-31 19:47:27+00:00,"b""@shrutimerchant happy new yr shruti g.jai mata di by vaishno devi's\nbiggest bhakt pankaj shiamak kandwal"""
2013-12-31 19:45:45+00:00,"b""@narendramodi happy new yr taau g.i m ur biggest fan.jai mata di by vaishno devi's\nbiggest bhakt pankaj shiamak kandwal"""
2013-12-31 19:44:36+00:00,"b""@Shiamakofficial happy new yr papa.i m ur biggest fan.jai mata di by vaishno devi's\nbiggest bhakt pankaj shiamak kandwal"""
2013-12-31 19:43:27+00:00,"b""@BeingSalmanKhan happy new yr bhaiya.i m ur biggest fan.jai mata di by vaishno devi's\nbiggest bhakt pankaj"""
2013-12-31 19:34:43+00:00,"b'@WhoSunilGrover #HappyNewYear. Sir ..please please , ek bhakt wants ur  wishes ! :)'"
2013-12-31 19:14:23+00:00,b'@sagar_rg im die hart bhakt for lord ganesha..navsacha'
2013-12-31 18:39:21+00:00,"b'@vikas2783 @cvoter @albatrossinfo @chinmaykrvd Wrong, Deshmukh is also a member of cozyclub...Soniya bhakt &amp; now tweeting like #AAPtards'"
2013-12-31 17:34:29+00:00,b'Aaj toh baba ne pehna hai sone ka mukt or haar toh kaha sunn payenge bhakt ki pukar.\nTab sunnegey apna haal jab... http://t.co/4DQipQst4q'
2013-12-31 17:32:27+00:00,"b""RT @gsurya: +2014 RT @Raja_Sw: So many ppl writing off the Congress. Is there anybody (non-Congress bhakt) who joins me in believing there'\xe2\x80\xa6"""
2013-12-31 17:30:04+00:00,"b""It's funny @Tanishaa003 calls Kushal volatile, when she's romancing Armaan, who goes from Mata ka Bhakt to a Naag in 5 seconds. #BB7"""
2013-12-31 17:17:40+00:00,"b""@RNTata2000 taau g happy new yr.may u b happy always.jai mata di by vaishno devi's biggest bhakt pankaj shiamak kandwal"""
2013-12-31 16:44:07+00:00,"b""@Ra_Bies: AK: 'Nearly' 2 million people will benefit from tariff cut\nMy Bhakt: 'Merely' 2 Million people will benefit from tariff cut. #Feku"""
2013-12-31 16:28:02+00:00,b'@KeyaSMamma sunny leone ke Fan hote hai bhakt nahi.:-)\naaj raat sunny ko bahut follow kiya jayega  @BeingMSD'
2013-12-31 15:45:37+00:00,b'RT @hemasaini999: Hey gurudev aapka har bhakt aapki raah dekh reha hai http://t.co/hVj2Esjwxp'
2013-12-31 15:13:54+00:00,"b'@NarayanPremSai sab nigure dharmheen guruheen log bikau media k andhe bhakt hain, greatest example of superstition'"
2013-12-31 15:01:47+00:00,b'@MaheshJagga I thought u r a sensible prsn &amp; only hv a different ideology... but now I know u r a typical BJP bhakt ....keep up ur good work'
2013-12-31 14:15:38+00:00,"b""RT @gsurya: +2014 RT @Raja_Sw: So many ppl writing off the Congress. Is there anybody (non-Congress bhakt) who joins me in believing there'\xe2\x80\xa6"""
2013-12-31 14:11:37+00:00,"b""RT @gsurya: +2014 RT @Raja_Sw: So many ppl writing off the Congress. Is there anybody (non-Congress bhakt) who joins me in believing there'\xe2\x80\xa6"""
2013-12-31 14:07:38+00:00,"b""RT @gsurya: +2014 RT @Raja_Sw: So many ppl writing off the Congress. Is there anybody (non-Congress bhakt) who joins me in believing there'\xe2\x80\xa6"""
2013-12-31 14:06:30+00:00,"b""+2014 RT @Raja_Sw: So many ppl writing off the Congress. Is there anybody (non-Congress bhakt) who joins me in believing there'll be a UPA3?"""
2013-12-31 14:05:18+00:00,"b""So many ppl writing off the Congress. Is there anybody (non-Congress bhakt) who joins me in believing there'll be a UPA3?"""
2013-12-31 14:02:13+00:00,"b""Why the fuck Asaram's bhakt tweeting me."""
2013-12-31 14:01:42+00:00,b'@designcreators9 Because its leaders r highly qualified professionals with sound backing of matching professionals with honesty n desh bhakt'
2013-12-31 13:36:23+00:00,b'Bhagwat Geeta Ka Pathan Karne Waala Desh Bhakt Nahi Yeh Maan Na Be-Wakufi H'
2013-12-31 13:31:04+00:00,b'@BhokalTweet Tum Namo Bhakt hai..Abhi kuch samajh nai aayega'
2013-12-31 13:01:12+00:00,b'@sane_indian only family to keep relation with godse were sanghis and u seem to be a swamy brainwashed bhakt @chinmaykrvd'
