2019-12-31 23:54:53+00:00,"b'@Tom_Labuan Yes u r blind, u  call it vandalism, n u turn a blind eye to the police atrocities. I dont need to hide\xe2\x80\xa6 https://t.co/dA3PoUjKJv'"
2019-12-31 23:52:41+00:00,b'@TravellerJi @IndiaToday @IndiaTodayFLASH You are a blind bhakt. Muslim want everyone who is persecuted from each n\xe2\x80\xa6 https://t.co/spJja7Gm5C'
2019-12-31 23:52:40+00:00,"b""RT @thepeeinghuman: Ye dekho andh-bhakt IT cell ka kamal. \nCAA nahi 'CCA' - pata hai na aap sab ko? Nahi pata hai kaha pata hai?\n\n#IndiaDoe\xe2\x80\xa6"""
2019-12-31 23:50:55+00:00,"b""RT @thepeeinghuman: Ye dekho andh-bhakt IT cell ka kamal. \nCAA nahi 'CCA' - pata hai na aap sab ko? Nahi pata hai kaha pata hai?\n\n#IndiaDoe\xe2\x80\xa6"""
2019-12-31 23:50:17+00:00,b'@ranand227 @UmarKhalidJNU And Follow GODI Media\nBe a Andh Bhakt in 2020 also'
2019-12-31 23:48:07+00:00,b'@wazidmirza @ANI 2\xe2\x82\xb9per 100 km ka increment. Ab kya free mein jayega  Pappu (bhakt) https://t.co/JkaSkHVQ1R'
2019-12-31 23:47:24+00:00,"b""RT @thepeeinghuman: Ye dekho andh-bhakt IT cell ka kamal. \nCAA nahi 'CCA' - pata hai na aap sab ko? Nahi pata hai kaha pata hai?\n\n#IndiaDoe\xe2\x80\xa6"""
2019-12-31 23:47:05+00:00,b'@praveenskapoor @ArvindKejriwal @BJP4Delhi Tu kitna bada modi bhakt h karta reh bhakti'
2019-12-31 23:46:45+00:00,b'RT @MAK62052502: If he would not be important then he is being filmed.\nBhakt tum nahi sudhro ge. https://t.co/6e0N64nQjM'
2019-12-31 23:45:58+00:00,b'@Tom_Labuan Haa bhakt bhai..tum hee types toh ..what u said mool nivaasi ho..now watever more it means beside citiz\xe2\x80\xa6 https://t.co/h7QeXBA2mD'
2019-12-31 23:41:13+00:00,b'RT @srivatsayb: AAP CHRONOLOGY SAMAJHIYE\n\n\xf0\x9f\x94\xb8Pehle CAA\n\xf0\x9f\x94\xb8Phir NRC\n\xf0\x9f\x94\xb8Phir NPR\n\xf0\x9f\x94\xb8Phir CCA trend karega Malviya\n\xf0\x9f\x94\xb8Sabhi bhakt confuse honge\n\xf0\x9f\x94\xb8Phir Ne\xe2\x80\xa6'
2019-12-31 23:33:02+00:00,b'@Tom_Labuan Bhakt bhai so jaao. Ya phir thorhi sii bhi agar zameer zinda hai toh tum bhi qaaghaz mat dikhana..kisi\xe2\x80\xa6 https://t.co/NJg0MZd5ZV'
2019-12-31 23:28:10+00:00,"b'RT @Abnesam1: Today, BJP IT Cell made a spelling mistake in their trend document \n\nBut not a single Andh Bhakt noticed the mistake, all of\xe2\x80\xa6'"
2019-12-31 23:27:25+00:00,b'@Gandhi_Bhakt @puliodharai Do you suffer from some mental illness? \nMai ye khe rha tha ki to use redicule t\nKyu kar\xe2\x80\xa6 https://t.co/Ac5kzje6qN'
2019-12-31 23:24:33+00:00,b'@Nehr_who cham ch..... Andh Bhakt'
2019-12-31 23:23:53+00:00,b'@attentionsucker @Gandhi_Bhakt You should not be so desperate'
2019-12-31 23:22:21+00:00,b'@pushkarraj6 @SamirShk1 @RepublicPoll Tum andh Modi bhakt ho..tumhara koi ilaaj nahin'
2019-12-31 23:22:08+00:00,"b'Where are you proud Bhakt anchors @anjanaomkashyap @rahulkanwal have some spine to defend your own,,, salute to you\xe2\x80\xa6 https://t.co/oYtQy3ZOGq'"
2019-12-31 23:17:45+00:00,b'RT @retheeshraj10: What is NRC ? \n\nAmit Shah ~ National Citizens Register Of Citizens. \n\nWhat is CAA ? \n\nBhakt ~ Citizens Citizens Act. #In\xe2\x80\xa6'
