2017-12-31 23:54:02+00:00,"b'Shiv-bhakt Rahul must clarify views on Ram, Ram Setu: Meenakshi Lekhi https://t.co/7nBngBlkeq'"
2017-12-31 23:53:04+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 23:48:24+00:00,b'@MahaFeku_bhakt @csagarwala @Mkp742595 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb5 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xad\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82'
2017-12-31 23:33:11+00:00,"b'RT @KiranKS: @OfficeOfRG Dear Rahul, do you know that the opposite of ""Modi Bhakt"" on social media is usually ""Dynasty Slave""? People in re\xe2\x80\xa6'"
2017-12-31 23:32:03+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 22:40:18+00:00,"b'RT @jamewils: Simple QN to bhakt journalists..\n\nIf tax collections were so dramatic as you tried to make us believe, why the fiscal deficit\xe2\x80\xa6'"
2017-12-31 22:01:49+00:00,b'@asadowaisi @anitajoshua gajab fekta hai apna bhai narendra...bechare bhakt hain ki itni speed se samajh hi nahi pa\xe2\x80\xa6 https://t.co/4UXKBFNp62'
2017-12-31 22:00:37+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 21:56:57+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 21:50:44+00:00,b'RT @sunandavashisht: What kind of language is this? This is what trolls do here day in and day night. Serious political leaders question wi\xe2\x80\xa6'
2017-12-31 21:41:55+00:00,b'@OfficeOfRG Rahul Gandhi being a leader of opposition it doesn\xe2\x80\x99t suit you to call every citizen who chooses to vote\xe2\x80\xa6 https://t.co/FdhHIOWTtn'
2017-12-31 21:40:08+00:00,"b'RT @jamewils: Simple QN to bhakt journalists..\n\nIf tax collections were so dramatic as you tried to make us believe, why the fiscal deficit\xe2\x80\xa6'"
2017-12-31 21:22:29+00:00,b'RT @EncapsulatdSoul: Look who is taking whose Full family is Corrupted &amp; he himself is out on Bail your Family had looted my country &amp; betr\xe2\x80\xa6'
2017-12-31 21:07:48+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 21:05:48+00:00,b'@OfficeOfRG Sirji aap yeh bataye bhakt kinhe bol rhe voters ko Jo unhe bar-bar jita rahe hai'
2017-12-31 21:00:37+00:00,b'RT @RealHistoryPic: Bhakt \n  \xe2\x97\x8b\n\xe3\x81\x8f|)\xe3\x81\xb8\n    \xe3\x80\x89                      \n \xef\xbf\xa3\xef\xbf\xa3\xe2\x94\x97\xe2\x94\x93             Logic  \n      \xe3\x80\x80   \xe2\x94\x97\xe2\x94\x93\xe3\x80\x80     \xe3\x83\xbe\xe2\x97\x8b\xef\xbd\xbc\n  \xe3\x80\x80\xe3\x80\x80        \xe2\x94\x97\xe2\x94\x93   \xe3\x83\x98/\xe2\x80\xa6'
2017-12-31 20:55:12+00:00,b'@BiggBossNewz unfollowing u idiot shitpa bhakt i hope 2k18 will be the worst year for u nd this will be last party u ever seen in ur life'
2017-12-31 20:53:54+00:00,b'@iSwetaSinghAT @Johny_Bhaiya Hahahahaha lodi bhakt midia https://t.co/YSQSPV7ONb'
2017-12-31 20:52:00+00:00,b'RT @bun_cutie: Chu Shitpa Bhakt @TheRealityShows Ka popat hogya. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c Liars ki jali hogi mast to see team shilpa lose #BB11 https://t.co/f\xe2\x80\xa6'
2017-12-31 20:45:45+00:00,b'RT @EncapsulatdSoul: Look who is taking whose Full family is Corrupted &amp; he himself is out on Bail your Family had looted my country &amp; betr\xe2\x80\xa6'
2017-12-31 20:36:58+00:00,b'@Srivastava_Mk08 @sarfrajahmad21 @sardanarohit Dekh le bhakt mai leke baitha hu https://t.co/5RYe6a7zcK'
2017-12-31 20:35:22+00:00,b'@Srivastava_Mk08 @sarfrajahmad21 @sardanarohit Bol bhakt ab kaya bole ga https://t.co/GigKC4G6zV'
2017-12-31 20:34:12+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 20:32:10+00:00,b'RT @MdSadre65228894: https://t.co/Xx93kgWDQf?amp=1\nMarta jawan mit taa kishaan phir v andh bhakt boley mera phenku mahaan.'
2017-12-31 20:31:29+00:00,b'@QuietRage6889 @JhaSanjay @DailyO_ Can you explain this ?  Asli bhakt toh aap log ho ek pariwar ke. Jisko aap murde\xe2\x80\xa6 https://t.co/EdRpmmfyzm'
2017-12-31 20:29:09+00:00,"b""RT @lifeisbetter: When you join BJP you have to sacrifice your thinking brain and become vapid. That's the only way you can become a Bhakt.\xe2\x80\xa6"""
2017-12-31 20:28:57+00:00,b'@ravita4ever Kahe ki zuban in sanghiyon ki aaj tak koi bhi baat poori ki ho to andh bhakt coment kar ke bata den'
2017-12-31 20:26:47+00:00,b'@D_Roopa_IPS Not possible because modi government bhakt not fallow this rool'
2017-12-31 20:24:14+00:00,b'@5RSGUPTA1 @ModiLeDubega Ye ache din hai India ka under Modi Govt. corruption me India ko Pakistan se age leke ayi\xe2\x80\xa6 https://t.co/SCCpRMF07G'
2017-12-31 20:23:17+00:00,b'@AliSohrab007 Sun Lo dekhlo Samjhlo phir Faisla karlo \n\nBhakton Mitron \n\n#DalalMedia \n#Bhakt\n#'
2017-12-31 20:18:31+00:00,"b'RT @srirambjp: Dear Pappu, \nI sympathise with you for reducing your self to a low level troll baiting folks like me. However let a bhakt te\xe2\x80\xa6'"
2017-12-31 20:18:27+00:00,b'RT @RenukaJain6: But who cares. Swamy Sir Economy is in tailspin. His Bhakt feel FM is congress stooge. HRW modi is corrupt. \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x8b  https:/\xe2\x80\xa6'
